commentaire;label
@pj386 Il a bien résumé le trophee individuel c'est le collectif qu'il l'a gagné et il a raison c'est ça que je reproche c'est d'avoir donnée un prix individuel pour récompenser un collectif;0
@AaronjoëlNdonga Lamine banane, pensais qu'il pouvait prendre ca !??😂😂😂😂😂😂, il doit oublié c'était bon comme ca pour Lui;0
"@bricekatil7714 Quelle honte! Quel scandale!  Moins pire que celui de Benzema mais sportivement une honte! Donc 8 mois sur 12 de léthargie, de blessures, de tirs ratés, de courses inutiles sont compensés par 4 mois dont 1 en vacances d’activité chanceuse! Voire miraculeuse.
Le foot est à son plus bas, sans aucun doute.
Bon il est vrai qu’il n’a pas appelé à la mort de tous les juifs, qu’il n’a pas violé, qu’il n’a pas payé une mineure prostituee, battu sa femme…
Et surtout crié sur tous les toits qu’il l’aurait un jour ni qu’il le méritait et que s’il ne l’avait pas ce serait à cause de la France raciste d’Omar Sy et de benzema. Serait-il lucide?😂😂😂";0
@SongofIceandTea The RACIST !! but hey it's france ballon dor, of course it's double standards;0
@FranceParis-g1l Il faut parler des cafards du quartiers;0
@FranceParis-g1l Honte a l habitat remplie de cafard et de rat association the shanku house;0
@Ah-xg5ul Yamal c’est fait voler la honte le foot cest vrmt devenu n’importe quoi;0
@yakitorisanhc3268 Hakimi 6ème c'est scandaleux;0
"@lelongdusud ôoooooooohhhh... les larmes de crocodile pour son agent😢😢😢😢😢... 
et ta femme ? ?
et ton papa? ?? 
et ta mama qu on invite, a monter ?";0
@Soso-m2h ​ @merveilmukoko oui je reconnais sa grandeur dans le vol la manipulation et la malhonnêteté .;0
@merveilmukoko ​@Soso-m2hen quoi il a manipuler.;0
"@Soso-m2h ​ @merveilmukoko affaire croire que il est meilleur que les autres et que c'est lui qui mérite le ballon d'Or ça s'appelle de la manipulation. 
C'est une honte de recevoir un ballon d'or alors que tous les chiffres démontrent qu'il est pas le meilleur";0
"@Soso-m2h ​​ @merveilmukoko il y a zéro débat il le mérite pas le ballon d'Or. 

Raphinha fais bien plus de stats et il fait des stocks dans un grand championnat joue contre Brest Marseille qui se fait ridiculiser tous les ans. 
Et 20 a 30 points d'avance sur le 2e et le 3e 

Raphinha fais 14 matchs de ligue des Champions 13 où il performe 


Dembélé on fait 15 il perform que quatre matchs. 

Rafinha est élu homme du match plus de fois que Dembélé. 

Raphinha marque plus de but que Dembélé et prends même le titre de meilleur buteur de LDC. 

Raphinha fais plus de pas que Dembélé et prend même le titre de meilleur passeur de la ligue des Champions. 

Il a plus de statistiques dans les créations de jeu

Dans la saison il fait plus de grand-mère il se tape la ligue des Champions + 5 fois le Real Madrid pendant que Paris Saint-Germain se tape 5 fois Brest. 

Vous êtes dans le déni que ça soit sur la scène nationale ou européenne Dembélé n'est pas le meilleur c'est une honte 

C'est l'un des pires ballon d'Or de l'histoire. 

Le mec il est même pas le meilleur joueur de l'Europe et on fait le meilleur joueur du monde ptdr. 

Ils veulent déjà le titre de meilleur joueur de ligue des Champions a raphinha.
Et là ils volent le bo.

Il y a pas à débattre dans tous les domaines Dembélé n'est pas devant. 

Un seu domaine où il est devant et c'est pas le côté individuelle qui est le plus important du ballon d'Or c'est les trophées collectif. 

Ça ne rattrape pas le côté individuelle. 

C'est pas la ligue des champions qui fait qu'on a le ballon d'or sinon Ronaldinho n'aurait jamais eu le ballon d'Or. 
 R9 et ça saison au Barça n'aurais jamais eu le ballon d'Or 

 Nedved n'aurait jamais eu le ballon d'Or et plein d'autres choses comme ça 


Si on vous écoutez vous auriez tué le foot depuis bien longtemps. 

Heureusement que vous étiez pas né à cette époque-là parce que franchement. 
On aurait eu des Guignols au ballon d'Or à la place de Ronaldinho R9. 

Ce serait taper des guivarch etc.

Ne clairement pas à débattre alors que les chiffres parlent pas pour Dembélé,mais pour raphinha";0
@merveilmukoko ​@Soso-m2h tu te trompe.;0
"@Soso-m2h ​​ @merveilmukoko merci d'admettre que j'ai raison. 
Tu n'a Aucune possibilité de contre argumenté. Et ça c'est quand on sait qu'on peut rien dire qu'on a perdu le débat

Reste dans ton mensonge la vérité parle pour moi 

Personne honnête c'est très bien que Dembélé le pire ballon d'Or de l'histoire. 
Le plus gros vole de l'histoire avec cristiano Ronaldo";0
"@Soso-m2h ​​​ @merveilmukoko 
Rafinha meilleur but meilleur impasse meilleur régularité plus présent dans les grands matchs, plus de création d'occasion 

Plus de meilleures notes plus de fois élu homme du match.

Écurie de performance individuelle ptdr.
C'est à vous d'accepter la réalite,.
Je veux pas être comme vous ils vont pas faire les moutons et les pigeons parce qu'ils sont fanatiques et qui sont tombés amoureux d'un joueur plutôt que de kiffer le football tu as juste fait ton coming out mec. 

Toutes les performances personnelles vont vers raphinha.
Ton joueur il y a des années-lumière en terme de performance.
Donc aucune unité de la part de Dembélé quand on est en voleur on n'est pas honnête on n'est qu'une mauvaise personne. 
Quand tu es une bonne personne et que tu sais que tu t'es fait humilié sur les performances individuelles tu dis NON je le prends pas je le rends le ballon d'Or. 

En plus d'apprendre à comprendre le football prenez ce que ça veut dire l'honnêteté";0
@Soso-m2h ​ @merveilmukoko quel réalité, j'ai jamais dit que Dembélé avait été complètement nul je t'ai dit qu'il mérite pas le ballon d'Or;0
"@Soso-m2h ​​ @merveilmukoko non ce n'est pas selon ma logique tous les chiffres parlent les chiffres c'est la logique toutes les chiffres sont meilleurs plus tu es le meilleur joueur c'est comme ça. 
Il n'y a pas de logique différent pour chacun c'est pas comment tu as fait mutuelle droit d'avoir le ballon d'or c'est pas comme ça la vie. 

Bref on va pas débattre les chiffres parlent et me donne raison. 
Les chiffres parlent les hommes se mentent

Il suffit de regarder les chiffres et d'être honnête une bonne personne.";0
@HAMZAMOHAMMEDBABA-k9j Why is his mother angry😢😢;0
@hkbcjhcgjjdfjjhdgjhd Yamal 💔😭 . don't warry next year 😊;0
@MorientesFernando-b2e Une dexiemme foit qu'un noir gagne ça ont sais tous que sie il avais un blanc entre les deux ont naurais pas donner ça a dembele mm sie il est francais  .;0
@QuintinoNanqueloa Hakimi , Pedri et Raphinha ne sont pas respectés.  Yamal ne mérite même pas sa deuxième place ...;0
@SabinaYuspbu 😢😢😢😢;0
@turkishzer Dembele , Yamal , Salah muslim gang;0
@HarisJose.p Le monde du foot est en péril;0
@clementvirapin7095 N'importe quoi il est mauvais ça aurait du être yamal c'est truqué le ballon d or. Le psg est pourri comme équipe là honte de les récompenser.;0
@lilianoluiz Kiéh vitinia devant raphinia 😂😂😂😂😂😂😂 mais yamal ya problématique;0
@titinho1147 C'EST MITIGÉ QUAND MÊME LAMINE YAMAL POUR SON ÂGE SON TALENT MÉRITAIT AUTANT ... C'EST MITIGÉ ...;0
@CyrilOvic Pas de ligue des champions et surtout pas faire play, il ne mérite rien du tout , Vitinha et Hakimi devraient être devant lui aussi ..;0
@titinho1147 ​ @CyrilOvic OUAI BIZARRE CETTE RÉCOMPENSE DE TROPHÉE , YAMINE LAMAL EST BEAUCOUP PLUS MÉRITANT JE PENSE;0
@CyrilOvic ​ @titinho1147 non pas du tout justement, tu ne peux pas gagner le ballon d'or en étant éliminé de la champions League par Acerbi ..le PSG c'est 5-0 contre l'inter , de plus Yamal n'est pas du tout fair play de ses attitudes..;0
@sandapacific4324 Discours de classe;0
@HabibuRohman-d3t Jamet: fuck😭😭😭😭😭;0
@EthanFontaine-j3c Lamine yamal était plus fort que lui Dembelé rien foutu les gars franchement n'importe quoi;0
@ElbekJdhdu3hrud8dhwxw738v RAPHINHA 5 😢😭🥺;0
@biftecklee5418 Du n'importe quoi ma parole de pire en pire ça me dégoûte 🤮🤮🤮🤮;0
@jdreasymoney6116 En 2020 j’avais dis à un pote que dembele aurai le ballon d’or avant Mbappé comment il avait rigoler sur moi;0
@Raigash Me-ri-té point barre;0
@Sba3-g4j On va se mettre au basketball c mieux qu’on supprime ce ballon d’or c’est une fraude cr7 avais raison;0
@Sba3-g4j Hakimi derrière Salah et vitinha et yamal quel blague sérieux;0
@lasagessestoicienne Cette fois-ci ils sont obligés de le remettre à un noir, un ❤coeur pour l'afrique;0
@OlegeSaintlouis Plus mauvais soirée que lamine a passé❤❤❤❤❤❤ lamine je t'aime mème si tu n'a pa gagner le ballon d'or;0
@KAISERINATORE On passe de Benzema à dembele 🤦🏻‍♂️;0
@IncredibleStan lamine yamal est en colère mdr!!!!!! OUSMANE BALLON D'OR;0
"@SERGIO-cr6uy C'était très évident qu'il allait l'avoir.
Ne pas lui donner le ballon d'or aurait été une injustice.";0
@Moemenmekadmini Fully deserved for dembele and yamal 2nd at 18 is crazy;0
@Steven4_michael Bro ne pleure pas 😢;0
@hachemhamdi7554 Je pense que le football est officiellement fini après avoir vu des joueurs comme rodri et dembele gagné le ballon d or;0
@CyrilOvic Tu es juste un footix...;0
@columbo-j3d je ne regarde même plus le ballon d'or, après Benzema, Messi ,Ronaldo le ballon d'or a beaucoup perdu de sa valeur, yamal je ne l'aurai même pas mis dans les 10  ,dembele ballon d'or 😂,il ne fait rien en équipe de France, la coupe du monde 2022 la France a perdu à cause de dembele pour son penalty offert à Di Maria ,au paris SG il y a des supers joueurs, vitinha ,sakachvili, hakimi,Nuno Mendes , vitinha  ou Kilian mbappe ballon d'or;0
@Roshan.Naubhag The best thing about Dembélé winning the ballon d'or is Barcelona fans can't even go and express their frustration in Dembélé instagram cause Dembélé is not on even single social media. 😂;0
@francoissantoni8507 Et il a oublié de remercier le Mali , ses ancêtres ses origines .....petit joueur 🤮;0
@francoissantoni8507 Il n'a pas remercié ses sponsors  ....😂😂😂;0
@claudefleury5222 Il pleure (sa fait toi un homme pas une machine ) ousmane dembéllée;0
@cheikhdiop7636 😢;0
@ManieGlaude Il n' est pas thug ce mec;0
@aidanmaulana8714 Attitude Yamal sangat buruk di pertontonkan;0
@AlainJoy-n8j Même Dembele commet de faute française, on dit: toutes les stars pas tous les stars😂😂;0
@ManieGlaude Depi se Ronaldinho k t vini an li pa t ap lot ke Dembous;0
@c.s.ccinemastarsclips9084 😂😂😂🤣🤣🤣 C'est une blague;0
@tizianomaron4956 Ballon d'or non mérité malheureusement;0
@jean-josephdivinmamboungou9779 Ouais mais bon l’histoire ne retiendra malheureusement que sa nationalité française !;0
@acidlover_303  @jean-josephdivinmamboungou9779  pourquoi malheureusement ? Il est français, est né en France, a grandi en France, a appris a joué au foot en France, dans des infrastructures française et a gagné ce titre en jouant dans le club de la capitale française... Arrêtez de vous attribuer des trophées qui ne vous revienne pas.;0
@soufianeelannaoui3397 Hakimi 6 éme quelle  honte;0
@zerkagames9193 J’ais u les larmes aux yeux;0
@YenTchabre-b9y On oubliera jamais le crime rac*ste de l'année dernière;0
"@BENITOALONSOAGUADO-x7m Gracias ...Real Madrid por no acudir a esta mentira que es el balón de oro.
Por lo menos este año lo ganó quien más lo merecía ....
no como el año pasado que fue el mayor atraco de la historia ..con el robo que le hicieron a Vinicius";0
@ybudden7604 Une honte au foot;0
@stephanhopfner3351 🤣🤣🤣🤣🤣🤣🤣der Fussball wird immer dreckiger und korrupten...;0
@ElimaneDiallo-n4p On s'en fou si t'es en colére va dormir 😡😡😡😡😡😡 felicite le au moins;0
"@Tanguy2bamako @charles""Les descandants de bambara malien déportées🇫🇷/🇲🇱👨‍👩‍👧‍👦⛓️ sont présents dans la ville de thies du Sénégal.";0
@dedeelmagnifico why yamal?? just la liga thropy.. cole palmer?? you know same key player.. now yamal like messy.. pipa golden boy.. madrid cannot succses this vote.. barca to much fake vote..;0
@AzzamBounjoua Le premier que tu fois remercier c'est le Grand Achraf Hakimi sans lui tu n'ayrais jamais marqué des buts...France Football sa place dans la poubelle de l'histoire du foot français..Ta femme marocaine va divorcer avec toi car tu ne l'as pas citée..  Vive Hakimi à bas le paysan Lakhlifi....;0
@ItsSpoRTan OUSMAAAAANE;0
@marouanebenyahia9475 La France, exploiteuse et trompeuse, est le pays le plus méchant du monde.;0
"@Tanguy2bamako @charles""bambara malien🇲🇱🐈ont été déportées en masse par la France🇫🇷🦁au Sénégal,pour travailler les forges du chemin de fer🇸🇳👍🤓";0
@MrBou. la daronne avait pas l'air très heureuse ou c'est moi ?;0
@Tanguy2bamako @Charles😢bambara malien et mandingue guinéen🇬🇳🤡🇲🇱ont connu le travail forcé pendant l'époque coloniale🇫🇷,c'est terrible😢des tâches pénibles et ingrates😁;0
@Ash-z7m8t #BallonDorIsBullshit;0
@SofieneBoumazbar Aucun joueur cette année mérite le ballon d'or;0
@YoussefTarraf-u4x3q هذا العالم سيء جدا.ومظلم 😢;0
@josemichineau2223 C'est vraiment du n'importe quoi !;0
"@Tanguy2bamako @charles""Tu te fiches de nous CHARLES ?👀🤨CHARLES SÉNÉGALAIS ? POURQUOI PAS FRANCIS pendant qu'on y est..🤦‍♂️";0
@leclanmds2.0 dembele ballon dor  rien que salah il le mange matin midi et soir zero en vista la FIFA content poour le frere dembelé mes vous connaissez rien au balllon lol;0
@SimoBMC HAKIMI 6ème c’est une blague ?;0
"@Tanguy2bamako @charles""Vive L'Azawad, Tombouctou, Région de la macina et Gao🇳🇪 du Niger😁indépendants🤨idiots🇲🇱🤡aux capacités cognitives extrêmement limitées pour pas dire proche de zéro.";0
@leopoldmahema Thierry Henry n'a jamais remporté le ballon d'or étonnant c'est de la loterie nationale même Pas Maradona lorsque qu'il joué à Naple;0
"@Tanguy2bamako @charles""Bambara=Banmana voulait dire sauvages esclaves ou païens chez les Bafours Sénégalais Wolof,Toucouleur,Sérère,Arabes banu-hassan-maqil, berbère zénaga🇲🇷🇸🇳,peuls Nomades anciennement païens et tributaires,Soninké de Bilad El Tékrour🇲🇷🇸🇳Sénégal qui parlaient une langue berbèro-soninké l'Azayr l'Azer,esclaves Maures🇲🇷Darmanko🇸🇳et Français🇫🇷🦁  du Sénégal🤦‍♂️";0
@aminserehali Hakimi was the best player last year. Salah was close but didn’t finish the year on a high note.;0
@TOUNKARALAMINE-q8c3o Les otages du désert Mali;0
"@Mica_Mukingiro Et Ousmane Ballon d'Or !! Well deserved !
Non mais attendez... On se rend compte de la dinguerie !? Il est Ballon d'Or avant Mbappé alors que Mbappé est toujours dans le top 10 depuis maintenant 6 voire 7 ans. Dembelé n'était même pas parmi les 30 l'an dernier. Dans le foot, tout va vite ! Respect. 
Mais le problème que je constate de cette nouvelle ère de foot, c'est que les vainqueurs n'arrivent pas à garder le même rythme, la même dynamique.Ils deviennent soit nul soit ils ont une blessure qui les prive du gazon pendant plusieurs semaines voire des mois. Messi et CR7 c'était une régularité comme pas possible. Pas de blessure l'année qui suit le ballon d'Or et ils étaient à chaque année meilleur que l'année précédente.";0
